,,,CH1 T,CH1 V,CH2 T,CH2 V
,,,0.1626,-1.44,-0.364,0.0104,,,,,
,,,0.1628,-1.52,-0.392,0.0112,,,,,
,,,0.163,-1.6,-0.336,0.0096,,,,,
,,,0.1632,-1.6,-0.392,0.0112,,,,,
,,,0.1634,-1.6,-0.392,0.0112,,,,,
,,,0.1636,-1.6,-0.364,0.0104,,,,,
,,,0.1638,-1.6,-0.392,0.0112,,,,,
,,,0.164,-1.6,-0.42,0.012,,,,,
,,,0.1642,-1.6,-0.42,0.012,,,,,
,,,0.1644,-1.68,-0.42,0.012,,,,,
,,,0.1646,-1.68,-0.42,0.012,,,,,
,,,0.1648,-1.68,-0.42,0.012,,,,,
,,,0.165,-1.68,-0.42,0.012,,,,,
,,,0.1652,-1.68,-0.42,0.012,,,,,
,,,0.1654,-1.68,-0.42,0.012,,,,,
,,,0.1656,-1.68,-0.448,0.0128,,,,,
,,,0.1658,-1.76,-0.448,0.0128,,,,,
,,,0.166,-1.76,-0.476,0.0136,,,,,
,,,0.1662,-1.76,-0.476,0.0136,,,,,
,,,0.1664,-1.84,-0.504,0.0144,,,,,
,,,0.1666,-1.84,-0.504,0.0144,,,,,
,,,0.1668,-1.84,-0.476,0.0136,,,,,
,,,0.167,-1.84,-0.532,0.0152,,,,,
,,,0.1672,-1.84,-0.532,0.0152,,,,,
,,,0.1674,-1.84,-0.504,0.0144,,,,,
,,,0.1676,-1.84,-0.504,0.0144,,,,,
,,,0.1678,-1.92,-0.504,0.0144,,,,,
,,,0.168,-1.92,-0.56,0.016,,,,,
,,,0.1682,-1.92,-0.532,0.0152,,,,,
,,,0.1684,-1.92,-0.56,0.016,,,,,
,,,0.1686,-1.92,-0.56,0.016,,,,,
,,,0.1688,-1.92,-0.588,0.0168,,,,,
,,,0.169,-1.92,-0.56,0.016,,,,,
,,,0.1692,-2,-0.56,0.016,,,,,
,,,0.1694,-2,-0.56,0.016,,,,,
,,,0.1696,-2,-0.56,0.016,,,,,
,,,0.1698,-1.92,-0.588,0.0168,,,,,
,,,0.17,-2,-0.588,0.0168,,,,,
,,,0.1702,-2,-0.588,0.0168,,,,,
,,,0.1704,-2,-0.588,0.0168,,,,,
,,,0.1706,-2.08,-0.616,0.0176,,,,,
,,,0.1708,-2,-0.588,0.0168,,,,,
,,,0.171,-2.08,-0.588,0.0168,,,,,
,,,0.1712,-2.08,-0.588,0.0168,,,,,
,,,0.1714,-2,-0.616,0.0176,,,,,
,,,0.1716,-2.08,-0.588,0.0168,,,,,
,,,0.1718,-2.08,-0.616,0.0176,,,,,
,,,0.172,-2.08,-0.588,0.0168,,,,,
,,,0.1722,-2.08,-0.616,0.0176,,,,,
,,,0.1724,-2,-0.644,0.0184,,,,,
,,,0.1726,-2.08,-0.644,0.0184,,,,,
,,,0.1728,-2.08,-0.616,0.0176,,,,,
,,,0.173,-2.08,-0.616,0.0176,,,,,
,,,0.1732,-2.08,-0.616,0.0176,,,,,
,,,0.1734,-2.08,-0.616,0.0176,,,,,
,,,0.1736,-2.08,-0.644,0.0184,,,,,
,,,0.1738,-2.16,-0.644,0.0184,,,,,
,,,0.174,-2.08,-0.644,0.0184,,,,,
,,,0.1742,-2.08,-0.616,0.0176,,,,,
,,,0.1744,-2.16,-0.672,0.0192,,,,,
,,,0.1746,-2.08,-0.644,0.0184,,,,,
,,,0.1748,-2.16,-0.644,0.0184,,,,,
,,,0.175,-2,-0.644,0.0184,,,,,
,,,0.1752,-2.08,-0.644,0.0184,,,,,
,,,0.1754,-2.16,-0.644,0.0184,,,,,
,,,0.1756,-2.08,-0.644,0.0184,,,,,
,,,0.1758,-2.16,-0.644,0.0184,,,,,
,,,0.176,-2.16,-0.7,0.02,,,,,
,,,0.1762,-2.08,-0.672,0.0192,,,,,
,,,0.1764,-2.16,-0.7,0.02,,,,,
,,,0.1766,-2.08,-0.672,0.0192,,,,,
,,,0.1768,-2.08,-0.672,0.0192,,,,,
,,,0.177,-2.08,-0.672,0.0192,,,,,
,,,0.1772,-2.08,-0.672,0.0192,,,,,
,,,0.1774,-2.08,-0.672,0.0192,,,,,
,,,0.1776,-2.08,-0.672,0.0192,,,,,
,,,0.1778,-2.08,-0.672,0.0192,,,,,
,,,0.178,-2.08,-0.672,0.0192,,,,,
,,,0.1782,-2.08,-0.644,0.0184,,,,,
,,,0.1784,-2.08,-0.7,0.02,,,,,
,,,0.1786,-2,-0.672,0.0192,,,,,
,,,0.1788,-2,-0.672,0.0192,,,,,
,,,0.179,-2.08,-0.7,0.02,,,,,
,,,0.1792,-2,-0.672,0.0192,,,,,
,,,0.1794,-2,-0.672,0.0192,,,,,
,,,0.1796,-2,-0.644,0.0184,,,,,
,,,0.1798,-2,-0.672,0.0192,,,,,
,,,0.18,-2,-0.672,0.0192,,,,,
,,,0.1802,-2,-0.644,0.0184,,,,,
,,,0.1804,-2,-0.672,0.0192,,,,,
,,,0.1806,-1.92,-0.672,0.0192,,,,,
,,,0.1808,-1.92,-0.672,0.0192,,,,,
,,,0.181,-2,-0.644,0.0184,,,,,
,,,0.1812,-1.92,-0.644,0.0184,,,,,
,,,0.1814,-1.84,-0.672,0.0192,,,,,
,,,0.1816,-2,-0.7,0.02,,,,,
,,,0.1818,-1.92,-0.672,0.0192,,,,,
,,,0.182,-1.92,-0.644,0.0184,,,,,
,,,0.1822,-1.84,-0.672,0.0192,,,,,
,,,0.1824,-1.84,-0.672,0.0192,,,,,
,,,0.1826,-1.84,-0.672,0.0192,,,,,
,,,0.1828,-1.76,-0.644,0.0184,,,,,
,,,0.183,-1.76,-0.644,0.0184,,,,,
,,,0.1832,-1.76,-0.644,0.0184,,,,,
,,,0.1834,-1.84,-0.644,0.0184,,,,,
,,,0.1836,-1.76,-0.644,0.0184,,,,,
,,,0.1838,-1.68,-0.616,0.0176,,,,,
,,,0.184,-1.84,-0.644,0.0184,,,,,
,,,0.1842,-1.68,-0.644,0.0184,,,,,
,,,0.1844,-1.68,-0.616,0.0176,,,,,
,,,0.1846,-1.68,-0.616,0.0176,,,,,
,,,0.1848,-1.6,-0.644,0.0184,,,,,
,,,0.185,-1.6,-0.644,0.0184,,,,,
,,,0.1852,-1.6,-0.644,0.0184,,,,,
,,,0.1854,-1.6,-0.616,0.0176,,,,,
,,,0.1856,-1.6,-0.644,0.0184,,,,,
,,,0.1858,-1.6,-0.616,0.0176,,,,,
,,,0.186,-1.6,-0.588,0.0168,,,,,
,,,0.1862,-1.6,-0.56,0.016,,,,,
,,,0.1864,-1.52,-0.56,0.016,,,,,
,,,0.1866,-1.52,-0.616,0.0176,,,,,
,,,0.1868,-1.44,-0.616,0.0176,,,,,
,,,0.187,-1.44,-0.588,0.0168,,,,,
,,,0.1872,-1.44,-0.616,0.0176,,,,,
,,,0.1874,-1.44,-0.588,0.0168,,,,,
,,,0.1876,-1.44,-0.56,0.016,,,,,
,,,0.1878,-1.36,-0.56,0.016,,,,,
,,,0.188,-1.28,-0.56,0.016,,,,,
,,,0.1882,-1.36,-0.56,0.016,,,,,
,,,0.1884,-1.28,-0.56,0.016,,,,,
,,,0.1886,-1.36,-0.532,0.0152,,,,,
,,,0.1888,-1.28,-0.532,0.0152,,,,,
,,,0.189,-1.28,-0.532,0.0152,,,,,
,,,0.1892,-1.28,-0.532,0.0152,,,,,
,,,0.1894,-1.2,-0.476,0.0136,,,,,
,,,0.1896,-1.2,-0.504,0.0144,,,,,
,,,0.1898,-1.12,-0.504,0.0144,,,,,
,,,0.19,-1.12,-0.504,0.0144,,,,,
,,,0.1902,-1.12,-0.504,0.0144,,,,,
,,,0.1904,-1.12,-0.448,0.0128,,,,,
,,,0.1906,-1.04,-0.504,0.0144,,,,,
,,,0.1908,-1.12,-0.504,0.0144,,,,,
,,,0.191,-1.04,-0.476,0.0136,,,,,
,,,0.1912,-1.04,-0.476,0.0136,,,,,
,,,0.1914,-0.96,-0.448,0.0128,,,,,
,,,0.1916,-0.96,-0.476,0.0136,,,,,
,,,0.1918,-0.96,-0.42,0.012,,,,,
,,,0.192,-0.88,-0.42,0.012,,,,,
,,,0.1922,-0.88,-0.448,0.0128,,,,,
,,,0.1924,-0.88,-0.42,0.012,,,,,
,,,0.1926,-0.8,-0.448,0.0128,,,,,
,,,0.1928,-0.8,-0.42,0.012,,,,,
,,,0.193,-0.8,-0.42,0.012,,,,,
,,,0.1932,-0.8,-0.42,0.012,,,,,
,,,0.1934,-0.72,-0.42,0.012,,,,,
,,,0.1936,-0.72,-0.392,0.0112,,,,,
,,,0.1938,-0.64,-0.392,0.0112,,,,,
,,,0.194,-0.64,-0.336,0.0096,,,,,
,,,0.1942,-0.64,-0.392,0.0112,,,,,
,,,0.1944,-0.56,-0.364,0.0104,,,,,
,,,0.1946,-0.56,-0.364,0.0104,,,,,
,,,0.1948,-0.56,-0.336,0.0096,,,,,
,,,0.195,-0.48,-0.336,0.0096,,,,,
,,,0.1952,-0.48,-0.336,0.0096,,,,,
,,,0.1954,-0.48,-0.308,0.0088,,,,,
,,,0.1956,-0.4,-0.308,0.0088,,,,,
,,,0.1958,-0.4,-0.308,0.0088,,,,,
,,,0.196,-0.4,-0.308,0.0088,,,,,
,,,0.1962,-0.4,-0.308,0.0088,,,,,
,,,0.1964,-0.32,-0.308,0.0088,,,,,
,,,0.1966,-0.24,-0.28,0.008,,,,,
,,,0.1968,-0.24,-0.252,0.0072,,,,,
,,,0.197,-0.24,-0.252,0.0072,,,,,
,,,0.1972,-0.16,-0.28,0.008,,,,,
,,,0.1974,-0.16,-0.252,0.0072,,,,,
,,,0.1976,-0.16,-0.252,0.0072,,,,,
,,,0.1978,-0.08,-0.252,0.0072,,,,,
,,,0.198,-0.08,-0.224,0.0064,,,,,
,,,0.1982,-0.08,-0.252,0.0072,,,,,
,,,0.1984,0,-0.196,0.0056,,,,,
,,,0.1986,0,-0.224,0.0064,,,,,
,,,0.1988,0,-0.196,0.0056,,,,,
,,,0.199,0.08,-0.168,0.0048,,,,,
,,,0.1992,0.08,-0.168,0.0048,,,,,
,,,0.1994,0.16,-0.168,0.0048,,,,,
,,,0.1996,0.08,-0.168,0.0048,,,,,
,,,0.1998,0.16,-0.168,0.0048,,,,,
,,,0.2,0.24,-0.14,0.004,,,,,
,,,0.2002,0.24,-0.168,0.0048,,,,,
,,,0.2004,0.24,-0.112,0.0032,,,,,
,,,0.2006,0.24,-0.112,0.0032,,,,,
,,,0.2008,0.24,-0.112,0.0032,,,,,
,,,0.201,0.32,-0.112,0.0032,,,,,
,,,0.2012,0.32,-0.084,0.0024,,,,,
,,,0.2014,0.32,-0.084,0.0024,,,,,
,,,0.2016,0.32,-0.112,0.0032,,,,,
,,,0.2018,0.48,-0.112,0.0032,,,,,
,,,0.202,0.48,-0.084,0.0024,,,,,
,,,0.2022,0.48,-0.056,0.0016,,,,,
,,,0.2024,0.48,-0.056,0.0016,,,,,
,,,0.2026,0.56,-0.028,0.0008,,,,,
,,,0.2028,0.48,-0.028,0.0008,,,,,
,,,0.203,0.56,-0.028,0.0008,,,,,
,,,0.2032,0.64,0,0,,,,,
,,,0.2034,0.64,-0.056,0.0016,,,,,
,,,0.2036,0.64,-0.028,0.0008,,,,,
,,,0.2038,0.72,0,0,,,,,
,,,0.204,0.72,0,0,,,,,
,,,0.2042,0.72,0.028,-0.0008,,,,,
,,,0.2044,0.8,0.028,-0.0008,,,,,
,,,0.2046,0.8,0.028,-0.0008,,,,,
,,,0.2048,0.8,0.028,-0.0008,,,,,
,,,0.205,0.88,0.028,-0.0008,,,,,
,,,0.2052,0.88,0.056,-0.0016,,,,,
,,,0.2054,0.88,0.056,-0.0016,,,,,
,,,0.2056,0.88,0.084,-0.0024,,,,,
,,,0.2058,0.96,0.084,-0.0024,,,,,
,,,0.206,0.96,0.056,-0.0016,,,,,
,,,0.2062,0.96,0.112,-0.0032,,,,,
,,,0.2064,1.04,0.112,-0.0032,,,,,
,,,0.2066,1.04,0.112,-0.0032,,,,,
,,,0.2068,1.04,0.112,-0.0032,,,,,
,,,0.207,1.04,0.112,-0.0032,,,,,
,,,0.2072,1.12,0.14,-0.004,,,,,
,,,0.2074,1.12,0.14,-0.004,,,,,
,,,0.2076,1.2,0.112,-0.0032,,,,,
,,,0.2078,1.28,0.168,-0.0048,,,,,
,,,0.208,1.12,0.168,-0.0048,,,,,
,,,0.2082,1.2,0.168,-0.0048,,,,,
,,,0.2084,1.28,0.168,-0.0048,,,,,
,,,0.2086,1.28,0.196,-0.0056,,,,,
,,,0.2088,1.28,0.196,-0.0056,,,,,
,,,0.209,1.36,0.196,-0.0056,,,,,
,,,0.2092,1.28,0.196,-0.0056,,,,,
,,,0.2094,1.36,0.196,-0.0056,,,,,
,,,0.2096,1.36,0.224,-0.0064,,,,,
,,,0.2098,1.36,0.224,-0.0064,,,,,
,,,0.21,1.44,0.196,-0.0056,,,,,
,,,0.2102,1.44,0.224,-0.0064,,,,,
,,,0.2104,1.44,0.224,-0.0064,,,,,
,,,0.2106,1.52,0.224,-0.0064,,,,,
,,,0.2108,1.52,0.224,-0.0064,,,,,
,,,0.211,1.52,0.252,-0.0072,,,,,
,,,0.2112,1.52,0.224,-0.0064,,,,,
,,,0.2114,1.52,0.224,-0.0064,,,,,
,,,0.2116,1.52,0.28,-0.008,,,,,
,,,0.2118,1.6,0.252,-0.0072,,,,,
,,,0.212,1.52,0.252,-0.0072,,,,,
,,,0.2122,1.6,0.28,-0.008,,,,,
,,,0.2124,1.6,0.252,-0.0072,,,,,
,,,0.2126,1.6,0.308,-0.0088,,,,,
,,,0.2128,1.68,0.28,-0.008,,,,,
,,,0.213,1.68,0.336,-0.0096,,,,,
,,,0.2132,1.68,0.308,-0.0088,,,,,
,,,0.2134,1.68,0.308,-0.0088,,,,,
,,,0.2136,1.76,0.336,-0.0096,,,,,
,,,0.2138,1.6,0.336,-0.0096,,,,,
,,,0.214,1.84,0.308,-0.0088,,,,,
,,,0.2142,1.76,0.336,-0.0096,,,,,
,,,0.2144,1.76,0.336,-0.0096,,,,,
,,,0.2146,1.84,0.308,-0.0088,,,,,
,,,0.2148,1.84,0.364,-0.0104,,,,,
,,,0.215,1.84,0.392,-0.0112,,,,,
,,,0.2152,1.84,0.392,-0.0112,,,,,
,,,0.2154,1.84,0.364,-0.0104,,,,,
,,,0.2156,1.92,0.392,-0.0112,,,,,
,,,0.2158,1.92,0.392,-0.0112,,,,,
,,,0.216,1.84,0.392,-0.0112,,,,,
,,,0.2162,1.92,0.392,-0.0112,,,,,
,,,0.2164,1.92,0.42,-0.012,,,,,
,,,0.2166,1.92,0.42,-0.012,,,,,
,,,0.2168,1.92,0.42,-0.012,,,,,
,,,0.217,1.92,0.448,-0.0128,,,,,
,,,0.2172,1.92,0.448,-0.0128,,,,,
,,,0.2174,2,0.448,-0.0128,,,,,
,,,0.2176,2,0.448,-0.0128,,,,,
,,,0.2178,2,0.448,-0.0128,,,,,
,,,0.218,2,0.448,-0.0128,,,,,
,,,0.2182,2,0.476,-0.0136,,,,,
,,,0.2184,2,0.476,-0.0136,,,,,
,,,0.2186,2,0.448,-0.0128,,,,,
,,,0.2188,2,0.504,-0.0144,,,,,
,,,0.219,2,0.476,-0.0136,,,,,
,,,0.2192,2.08,0.504,-0.0144,,,,,
,,,0.2194,2.08,0.504,-0.0144,,,,,
,,,0.2196,2.08,0.504,-0.0144,,,,,
,,,0.2198,2.08,0.504,-0.0144,,,,,
,,,0.22,2.08,0.504,-0.0144,,,,,
,,,0.2202,2.08,0.504,-0.0144,,,,,
,,,0.2204,2.08,0.504,-0.0144,,,,,
,,,0.2206,2.08,0.532,-0.0152,,,,,
,,,0.2208,2.08,0.504,-0.0144,,,,,
,,,0.221,2.08,0.504,-0.0144,,,,,
,,,0.2212,2.08,0.504,-0.0144,,,,,
,,,0.2214,2.08,0.56,-0.016,,,,,
,,,0.2216,2.08,0.532,-0.0152,,,,,
,,,0.2218,2.08,0.532,-0.0152,,,,,
,,,0.222,2.08,0.532,-0.0152,,,,,
,,,0.2222,2.08,0.504,-0.0144,,,,,
,,,0.2224,2.08,0.56,-0.016,,,,,
,,,0.2226,2.08,0.588,-0.0168,,,,,
,,,0.2228,2.08,0.532,-0.0152,,,,,
,,,0.223,2.08,0.56,-0.016,,,,,
,,,0.2232,2.08,0.56,-0.016,,,,,
,,,0.2234,2.08,0.56,-0.016,,,,,
,,,0.2236,2.08,0.56,-0.016,,,,,
,,,0.2238,2.16,0.588,-0.0168,,,,,
,,,0.224,2.08,0.56,-0.016,,,,,
,,,0.2242,2.08,0.588,-0.0168,,,,,
,,,0.2244,2.08,0.588,-0.0168,,,,,
,,,0.2246,2.08,0.56,-0.016,,,,,
,,,0.2248,2.08,0.588,-0.0168,,,,,
,,,0.225,2.08,0.588,-0.0168,,,,,
,,,0.2252,2.08,0.588,-0.0168,,,,,
,,,0.2254,2.08,0.588,-0.0168,,,,,
,,,0.2256,2.08,0.56,-0.016,,,,,
,,,0.2258,2.08,0.588,-0.0168,,,,,
,,,0.226,2.08,0.616,-0.0176,,,,,
,,,0.2262,2.08,0.616,-0.0176,,,,,
,,,0.2264,2.08,0.588,-0.0168,,,,,
,,,0.2266,2.08,0.616,-0.0176,,,,,
,,,0.2268,2.08,0.56,-0.016,,,,,
,,,0.227,2.08,0.588,-0.0168,,,,,
,,,0.2272,2.08,0.588,-0.0168,,,,,
,,,0.2274,2.16,0.616,-0.0176,,,,,
,,,0.2276,2,0.616,-0.0176,,,,,
,,,0.2278,2,0.616,-0.0176,,,,,
,,,0.228,2.08,0.616,-0.0176,,,,,
,,,0.2282,2,0.616,-0.0176,,,,,
,,,0.2284,2,0.616,-0.0176,,,,,
,,,0.2286,2,0.616,-0.0176,,,,,
,,,0.2288,2,0.644,-0.0184,,,,,
,,,0.229,2,0.616,-0.0176,,,,,
,,,0.2292,2,0.588,-0.0168,,,,,
,,,0.2294,2,0.616,-0.0176,,,,,
,,,0.2296,1.92,0.616,-0.0176,,,,,
,,,0.2298,2,0.644,-0.0184,,,,,
,,,0.23,1.92,0.644,-0.0184,,,,,
,,,0.2302,1.92,0.616,-0.0176,,,,,
,,,0.2304,1.92,0.644,-0.0184,,,,,
,,,0.2306,1.92,0.616,-0.0176,,,,,
,,,0.2308,1.92,0.644,-0.0184,,,,,
,,,0.231,1.92,0.644,-0.0184,,,,,
,,,0.2312,1.92,0.616,-0.0176,,,,,
,,,0.2314,1.84,0.644,-0.0184,,,,,
,,,0.2316,1.84,0.616,-0.0176,,,,,
,,,0.2318,1.84,0.616,-0.0176,,,,,
,,,0.232,1.84,0.616,-0.0176,,,,,
,,,0.2322,1.84,0.616,-0.0176,,,,,
,,,0.2324,1.76,0.644,-0.0184,,,,,
,,,0.2326,1.76,0.644,-0.0184,,,,,
,,,0.2328,1.76,0.616,-0.0176,,,,,
,,,0.233,1.76,0.644,-0.0184,,,,,
,,,0.2332,1.76,0.588,-0.0168,,,,,
,,,0.2334,1.76,0.616,-0.0176,,,,,
,,,0.2336,1.76,0.616,-0.0176,,,,,
,,,0.2338,1.68,0.616,-0.0176,,,,,
,,,0.234,1.76,0.588,-0.0168,,,,,
,,,0.2342,1.68,0.616,-0.0176,,,,,
,,,0.2344,1.6,0.588,-0.0168,,,,,
,,,0.2346,1.6,0.616,-0.0176,,,,,
,,,0.2348,1.6,0.588,-0.0168,,,,,
,,,0.235,1.6,0.616,-0.0176,,,,,
,,,0.2352,1.6,0.588,-0.0168,,,,,
,,,0.2354,1.6,0.616,-0.0176,,,,,
,,,0.2356,1.6,0.616,-0.0176,,,,,
,,,0.2358,1.52,0.616,-0.0176,,,,,
,,,0.236,1.52,0.588,-0.0168,,,,,
,,,0.2362,1.52,0.56,-0.016,,,,,
,,,0.2364,1.52,0.56,-0.016,,,,,
,,,0.2366,1.44,0.588,-0.0168,,,,,
,,,0.2368,1.44,0.588,-0.0168,,,,,
,,,0.237,1.44,0.56,-0.016,,,,,
,,,0.2372,1.36,0.616,-0.0176,,,,,
,,,0.2374,1.36,0.588,-0.0168,,,,,
,,,0.2376,1.44,0.56,-0.016,,,,,
,,,0.2378,1.36,0.56,-0.016,,,,,
,,,0.238,1.36,0.588,-0.0168,,,,,
,,,0.2382,1.36,0.56,-0.016,,,,,
,,,0.2384,1.36,0.532,-0.0152,,,,,
,,,0.2386,1.28,0.56,-0.016,,,,,
,,,0.2388,1.28,0.56,-0.016,,,,,
,,,0.239,1.28,0.532,-0.0152,,,,,
,,,0.2392,1.2,0.56,-0.016,,,,,
,,,0.2394,1.2,0.504,-0.0144,,,,,
,,,0.2396,1.12,0.532,-0.0152,,,,,
,,,0.2398,1.12,0.532,-0.0152,,,,,
,,,0.24,1.12,0.532,-0.0152,,,,,
,,,0.2402,1.12,0.532,-0.0152,,,,,
,,,0.2404,1.12,0.504,-0.0144,,,,,
,,,0.2406,1.04,0.504,-0.0144,,,,,
,,,0.2408,1.04,0.476,-0.0136,,,,,
,,,0.241,1.04,0.476,-0.0136,,,,,
,,,0.2412,0.96,0.476,-0.0136,,,,,
,,,0.2414,0.96,0.476,-0.0136,,,,,
,,,0.2416,0.96,0.504,-0.0144,,,,,
,,,0.2418,0.96,0.476,-0.0136,,,,,
,,,0.242,0.88,0.448,-0.0128,,,,,
,,,0.2422,0.96,0.448,-0.0128,,,,,
,,,0.2424,0.88,0.476,-0.0136,,,,,
,,,0.2426,0.88,0.448,-0.0128,,,,,
,,,0.2428,0.8,0.448,-0.0128,,,,,
,,,0.243,0.8,0.448,-0.0128,,,,,
,,,0.2432,0.8,0.42,-0.012,,,,,
,,,0.2434,0.72,0.42,-0.012,,,,,
,,,0.2436,0.72,0.392,-0.0112,,,,,
,,,0.2438,0.72,0.42,-0.012,,,,,
,,,0.244,0.72,0.42,-0.012,,,,,
,,,0.2442,0.64,0.392,-0.0112,,,,,
,,,0.2444,0.64,0.42,-0.012,,,,,
,,,0.2446,0.64,0.392,-0.0112,,,,,
,,,0.2448,0.56,0.392,-0.0112,,,,,
,,,0.245,0.48,0.364,-0.0104,,,,,
,,,0.2452,0.56,0.392,-0.0112,,,,,
,,,0.2454,0.48,0.364,-0.0104,,,,,
,,,0.2456,0.48,0.364,-0.0104,,,,,
,,,0.2458,0.48,0.364,-0.0104,,,,,
,,,0.246,0.48,0.364,-0.0104,,,,,
,,,0.2462,0.48,0.336,-0.0096,,,,,
,,,0.2464,0.4,0.364,-0.0104,,,,,
,,,0.2466,0.4,0.308,-0.0088,,,,,
,,,0.2468,0.32,0.308,-0.0088,,,,,
,,,0.247,0.32,0.308,-0.0088,,,,,
,,,0.2472,0.32,0.308,-0.0088,,,,,
,,,0.2474,0.32,0.252,-0.0072,,,,,
,,,0.2476,0.24,0.252,-0.0072,,,,,
,,,0.2478,0.24,0.28,-0.008,,,,,
,,,0.248,0.24,0.252,-0.0072,,,,,
,,,0.2482,0.24,0.28,-0.008,,,,,
,,,0.2484,0.24,0.252,-0.0072,,,,,
,,,0.2486,0.16,0.196,-0.0056,,,,,
,,,0.2488,0.16,0.196,-0.0056,,,,,
,,,0.249,0.16,0.196,-0.0056,,,,,
,,,0.2492,0.08,0.224,-0.0064,,,,,
,,,0.2494,0.08,0.224,-0.0064,,,,,
,,,0.2496,0.08,0.196,-0.0056,,,,,
,,,0.2498,0,0.196,-0.0056,,,,,
